November,2015,Westmeath,                  -  ,25,3,1,232,91,                  -  ,9,70,4,1,                  -  ,19,2,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,"11,846",                  -  ,                  -  ,288,                  -  ,                  -  ,19,1,1,405,6,4,77,10,16,6,1,37,           -  ,           -  ,           -  ,80,           -  ,16,           -  ,           -  ,1,1,1,1,7,           -  ,56,32,35,           -  ,           -  ,           -  ,"1,746",10,           -  ,1,           -  ,5,           -  ,247,20,           -  
December,2015,Westmeath,1,           -  ,7,3,27,2,5,           -  ,129,14,2,           -  ,           -  ,9,5,           -  ,90,           -  ,25,3,           -  ,245,92,           -  ,7,72,4,2,           -  ,19,2,           -  ,           -  ,           -  ,           -  ,           -  ,"11,751",           -  ,           -  ,302,1,           -  ,19,1,1,407,6,3,78,10,16,5,1,40,                 -  ,                 -  ,                 -  ,81,                 -  ,16,                 -  ,                 -  ,1,1,1,1,7
January,2016,Westmeath,                 -  ,55,32,38,                 -  ,                 -  ,                 -  ,"1,741",10,                 -  ,                 -  ,                 -  ,5,                 -  ,251,19,                 -  ,1,                 -  ,7,3,27,2,5,                 -  ,131,14,2,                 -  ,                 -  ,10,4,                 -  ,93,                 -  ,25,2,                 -  ,246,91,                 -  ,6,74,4,2,                 -  ,18,2,                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,"11,758",                 -  ,                 -  ,313,1,                 -  ,18,1,                 -  ,410,7,4,77,10
February,2016,Westmeath,18,                 -  ,                 -  ,                 -  ,1,5,1,39,                 -  ,                 -  ,                 -  ,80,                 -  ,14,                 -  ,                 -  ,1,1,1,1,7,                 -  ,56,33,37,                 -  ,                 -  ,                 -  ,"1,743",10,1,                 -  ,                 -  ,5,                 -  ,258,20,                 -  ,1,                 -  ,8,3,28,1,5,                 -  ,134,14,3,                 -  ,                 -  ,9,5,                 -  ,100,                 -  ,26,2,                 -  ,251,88,                 -  ,6,77,5,2,                 -  
March,2016,Westmeath,18,2,                 -  ,                 -  ,1,                 -  ,                 -  ,"11,893",                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,332,1,                 -  ,18,1,                  -  ,414,7,4,83,10,19,1,                  -  ,1,1,6,1,40,                  -  ,                  -  ,                  -  ,76,                  -  ,14,                  -  ,                  -  ,1,1,1,1,7,                  -  ,55,34,36,                  -  ,                  -  ,                  -  ,"1,729",9,1,                  -  ,                  -  ,5,                  -  ,256,20,                  -  ,1,                  -  ,8,4
April,2016,Westmeath,28,1,5,                  -  ,128,14,3,                  -  ,                  -  ,10,5,                  -  ,108,                  -  ,                  -  ,25,2,                  -  ,255,85,                  -  ,6,                  -  ,79,5,2,                  -  ,19,2,                  -  ,                  -  ,2,                  -  ,                  -  ,"11,856",                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,346,1,                  -  ,18,1,                 -  ,414,7,4,84,10,18,1,                 -  ,1,1,5,1,37,                 -  ,                 -  ,                 -  ,76,                 -  ,14,                 -  
May,2016,Westmeath,                 -  ,2,1,1,1,6,                 -  ,35,53,33,                 -  ,                 -  ,                 -  ,"1,702",9,1,                 -  ,                 -  ,5,                 -  ,255,20,1,                 -  ,5,8,27,1,                 -  ,6,                 -  ,130,13,3,                 -  ,                 -  ,10,5,                 -  ,109,                 -  ,                 -  ,25,2,                 -  ,262,84,                 -  ,5,                 -  ,78,6,2,                 -  ,20,2,                 -  ,                 -  ,2,                 -  ,                 -  ,"11,760",                 -  ,                 -  ,                 -  ,                 -  ,                 -  
June,2016,Westmeath,                 -  ,                 -  ,358,1,                 -  ,16,1,                  -  ,413,7,4,84,10,20,1,                  -  ,1,1,5,1,39,                  -  ,                  -  ,                  -  ,75,                  -  ,15,                  -  ,                  -  ,2,1,1,1,6,                  -  ,35,51,34,                  -  ,                  -  ,                  -  ,"1,697",9,1,                  -  ,                  -  ,5,                  -  ,256,20,1,                  -  ,5,7,29,1,                  -  ,6,                  -  ,128,12,3,                  -  ,                  -  ,10,5,                  -  
July,2016,Westmeath,112,                  -  ,                  -  ,24,2,                  -  ,270,83,                  -  ,5,                  -  ,81,6,2,                  -  ,20,2,                  -  ,                  -  ,2,                  -  ,                  -  ,"11,682",                  -  ,1,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,367,1,                  -  ,16,1,                 -  ,404,7,4,83,10,20,2,                 -  ,2,1,5,1,38,                 -  ,                 -  ,                 -  ,72,                 -  ,15,                 -  ,                 -  ,2,1,1,1,5,                 -  ,38,52,34,                 -  
August,2016,Westmeath,                 -  ,                 -  ,"1,682",9,1,                 -  ,                 -  ,6,                 -  ,257,20,1,                 -  ,5,7,30,1,                 -  ,6,                 -  ,127,11,3,                 -  ,                 -  ,10,5,                 -  ,112,                 -  ,                 -  ,24,2,                 -  ,265,80,                 -  ,4,                 -  ,81,6,2,                 -  ,21,2,                 -  ,                 -  ,2,                 -  ,                 -  ,"11,369",                 -  ,1,                 -  ,                 -  ,   ,,,,,,,,,,,
September,2016,Westmeath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Westmeath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Westmeath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Westmeath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Wexford,45,11,8,429,1,2,29,3,4,1,6,13,,,136,12,4,5,2,,4,,,25,32,22,,,,"2,297",16,1,,1,,267,35,2,,2,6,61,9,,7,,169,20,4,,,13,16,3,15,22,42,55,"1,118",47,76,25,,2,"16,027",,64
February,2014,Wexford,49,11,8,463,1,2,33,3,5,1,6,13,,,133,12,4,4,3,,4,1,,27,40,25,,,,"2,331",18,2,,1,,266,37,2,,3,6,58,8,,7,,158,20,4,,,13,16,4,18,22,38,56,"1,038",45,72,29,,2,"16,742",,68
March,2014,Wexford,31,4,3,482,1,,39,6,4,2,1,8,1,1,168,2,1,11,,,,1,,45,66,32,,,,"2,865",30,,,2,,512,42,1,5,11,29,148,63,,3,,331,37,20,,3,8,6,,19,25,52,78,821,29,56,29,,3,"23,633",,50
April,2014,Wexford,32,4,3,513,1,1,41,6,4,2,1,9,1,,164,2,1,10,1,,,1,,48,75,39,,,,"2,843",31,,,2,,509,45,1,5,9,27,149,65,,3,,324,35,20,,3,7,6,,21,21,47,83,760,27,50,31,,4,"23,546",,54
May,2014,Wexford,33,4,3,530,1,1,43,6,4,2,1,9,1,,164,3,1,10,1,,,1,,51,79,40,,,,"2,803",32,,            -  ,3,,509,43,1,3,9,28,144,64,,3,,317,34,20,,3,7,6,,21,21,42,82,712,26,49,29,,4,"23,705",,52
June,2014,Wexford,34,4,4,561,1,1,47,6,4,2,1,9,1,            -  ,162,3,1,10,2,,,1,,52,82,41,2,,,"2,804",31,,            -  ,3,,497,43,1,3,9,28,145,63,,4,,310,33,20,,3,7,6,,21,21,42,80,678,1,23,47,31,,4,"23,650",
July,2014,Wexford,50,34,4,4,586,1,1,50,9,8,1,1,4,1,,152,2,1,10,2,,,1,,54,80,41,3,,,"2,751",29,,,3,,480,42,1,3,9,28,140,68,,3,,304,32,18,,3,6,5,,20,20,39,49,606,22,43,31,,3,"23,322",
August,2014,Wexford,52,37,4,4,608,1,1,53,9,9,1,1,4,1,           -  ,147,1,1,10,2,,,1,,53,83,44,3,,,"2,737",30,,           -  ,3,,469,43,1,3,9,28,138,72,,4,,313,29,18,,3,8,5,,22,17,39,48,572,21,41,32,,4,"23,345",
September,2014,Wexford,57,37,4,4,679,2,2,60,9,9,21,1,44,1,,151,66,1,9,4,,9,1,,58,115,49,6,,            -  ,"2,848",30,            -  ,,4,            -  ,510,46,1,3,9,28,145,73,,4,,326,33,34,,3,8,5,,98,22,45,422,615,25,41,30,2,43,"23,902",            -  
October,2014,Wexford,584,37,4,4,694,2,1,62,11,11,27,1,47,1,,146,70,1,9,4,,1,1,,64,120,50,3,,,"2,829",30,,,4,,511,43,1,3,9,29,145,76,,4,,314,31,31,,3,8,5,,3,95,24,49,426,578,24,44,,1,28,2
November,2014,Wexford,45,"23,841",,591,,,38,3,4,707,2,1,64,12,11,26,1,48,1,,,147,69,1,,9,4,,1,1,,67,123,50,3,,,"2,841",29,,,4,,509,44,1,1,9,27,146,75,,4,,323,31,32,,4,8,5,,9,94,23,47,424
December,2014,Wexford,559,23,41,2,,,28,2,48,"23,782",,603,,,34,3,4,739,4,1,67,12,13,30,2,47,,,,137,,66,1,,8,4,,2,1,,70,123,53,3,,,"2,794",32,,,4,,,503,40,1,1,10,22,140,82,,4,,315,29,33
January,2014,Wexford,,3,7,6,,36,93,19,41,422,474,21,32,25,1,,,31,2,,45,"23,438",,628,,,,32,3,4,749,5,1,67,12,14,29,2,47,,,,136,,64,1,,10,4,,2,1,,69,127,55,3,,,"2,819",31,,,5,,,505
February,2015,Wexford,42,43,1,1,10,22,138,84,,4,,316,32,33,,3,7,6,,41,92,19,38,423,456,19,29,27,1,,,31,2,,46,"23,660",,633,,,,34,3,4,807,6,1,77,15,14,27,4,53,,,,144,,60,1,,9,4,,2,1,
March,2015,Wexford,71,147,62,3,,,2833,28,,,4,,,480,37,120,1,1,11,23,130,86,,4,,313,31,33,,3,6,7,,67,,90,16,30,429,342,13,21,47,4,,,30,2,,45,24130,,681,,,,37,2,3,848,6,1,85,21,15,26,4
April,2015,Wexford,49,,,,148,,63,1,,9,5,,2,1,,73,149,62,3,,,"2,794",29,,,3,1,,461,37,168,2,2,5,21,126,87,,4,,302,29,33,,3,6,7,,93,,89,15,23,412,268,10,16,64,5,,,31,2,,,45,"24,754"
May,2015,Wexford,,692,,,,36,2,4,855,6,1,85,22,17,28,4,51,,,,150,,65,2,,10,6,,2,1,,72,152,59,3,,,"2,758",28,,,3,1,,466,36,199,21,2,2,3,20,120,86,,4,,305,28,33,,3,6,8,,111,
June,2015,Wexford,91,13,21,422,249,9,11,78,5,,,31,2,,,45,,"24,810",,713,,,,35,2,4,857,6,2,88,25,18,27,5,53,,,,153,,66,2,,11,6,,3,1,,75,151,60,3,,,"2,751",28,,,3,1,,472,37,2,2,3
July,2015,Wexford,21,119,86,,4,,303,29,32,,3,8,8,,128,,96,12,21,427,239,9,10,81,6,1,,32,2,,,48,,,"25,257",,726,,,,34,2,3,869,6,2,92,24,19,28,5,53,,,,154,,66,2,,12,6,,3,1,,76
August,2015,Wexford,153,59,3,,,"2,755",27,,,3,1,,472,37,2,2,4,21,115,85,,4,,307,27,32,,3,8,8,,141,,92,10,20,438,229,7,10,96,7,1,,33,2,,,53,,,"25,173",,,722,,,,39,10,8,897,8,1,90,10,20
September,2015,Wexford,11,4,48,                  -  ,                  -  ,2,91,                  -  ,50,3,                  -  ,6,8,                  -  ,5,2,                  -  ,115,41,76,                  -  ,                  -  ,                  -  ,"2,684",18,3,                  -  ,3,3,                  -  ,261,44,                  -  ,1,1,3,1,45,19,2,                  -  ,116,18,4,                  -  ,                  -  ,15,7,3,177,                  -  ,29,10,18,184,198,13,22,94,4,                  -  ,                  -  ,34,                  -  ,                  -  ,                  -  ,8
October,2015,Wexford,                  -  ,                  -  ,"19,953",                  -  ,                  -  ,332,1,                  -  ,38,10,8,897,8,1,92,10,19,11,4,49,                  -  ,                  -  ,2,87,                  -  ,51,3,                  -  ,6,8,                  -  ,5,2,                  -  ,119,38,78,                  -  ,                  -  ,                  -  ,"2,724",18,3,                  -  ,3,3,                  -  ,267,45,                  -  ,1,1,3,1,46,19,2,                  -  ,122,17,4,                  -  ,                  -  ,16,7,3,202
November,2015,Wexford,                  -  ,29,10,17,188,190,12,21,106,4,                  -  ,                  -  ,33,                  -  ,                  -  ,                  -  ,8,                  -  ,                  -  ,"20,195",                  -  ,                  -  ,349,1,                  -  ,36,10,8,899,8,1,95,9,19,14,4,49,           -  ,           -  ,2,87,           -  ,53,4,           -  ,6,8,           -  ,5,2,           -  ,119,36,79,           -  ,           -  ,           -  ,"2,742",18,3,           -  ,3,3,           -  ,269,45,           -  
December,2015,Wexford,1,1,3,1,46,20,2,           -  ,113,17,4,           -  ,           -  ,16,7,3,223,           -  ,29,10,17,193,189,12,21,108,4,           -  ,           -  ,36,           -  ,           -  ,           -  ,8,           -  ,           -  ,"20,260",           -  ,           -  ,366,1,           -  ,37,10,8,889,8,1,98,10,19,13,4,49,                 -  ,                 -  ,2,82,                 -  ,58,3,                 -  ,7,9,                 -  ,5,2
January,2016,Wexford,                 -  ,120,36,78,                 -  ,                 -  ,                 -  ,"2,777",19,4,                 -  ,3,3,                 -  ,273,45,                 -  ,1,1,3,1,47,21,2,                 -  ,114,16,4,                 -  ,                 -  ,15,6,3,246,                 -  ,28,9,14,191,180,12,19,119,4,                 -  ,                 -  ,36,                 -  ,                 -  ,                 -  ,7,                 -  ,                 -  ,"20,352",                 -  ,                 -  ,371,1,                 -  ,35,10,8,884,8,1,101,10
February,2016,Wexford,19,                 -  ,                 -  ,3,                 -  ,10,4,49,                 -  ,                 -  ,2,80,                 -  ,56,3,                 -  ,6,9,                 -  ,5,2,                 -  ,119,37,79,                 -  ,                 -  ,                 -  ,"2,840",19,4,                 -  ,3,3,                 -  ,273,46,                 -  ,1,1,3,1,48,22,2,                 -  ,109,16,4,                 -  ,                 -  ,14,5,3,262,                 -  ,27,8,14,191,173,10,19,122,4,                 -  ,                 -  
March,2016,Wexford,37,1,                 -  ,                 -  ,7,                 -  ,                 -  ,"20,655",                 -  ,                 -  ,                 -  ,2,                 -  ,                 -  ,388,1,                 -  ,34,8,8,871,8,1,103,11,19,2,1,4,2,11,4,49,                  -  ,                  -  ,2,84,                  -  ,57,3,                  -  ,6,9,                  -  ,5,2,                  -  ,121,37,79,                  -  ,                  -  ,                  -  ,"2,884",19,4,                  -  ,3,3,                  -  ,271,45,                  -  ,1,1,3,1
April,2016,Wexford,48,25,2,                  -  ,115,16,5,                  -  ,                  -  ,14,5,3,266,                  -  ,                  -  ,26,8,13,192,169,10,17,                  -  ,131,5,                  -  ,                  -  ,39,1,                  -  ,                  -  ,7,                  -  ,                  -  ,"20,715",                  -  ,                  -  ,                  -  ,2,                  -  ,                  -  ,406,1,                  -  ,36,8,7,877,7,1,105,11,20,2,1,5,2,11,4,48,                 -  ,                 -  ,2,84,                 -  ,53,3
May,2016,Wexford,                 -  ,6,9,                 -  ,3,2,                 -  ,81,119,38,                 -  ,                 -  ,                 -  ,"2,932",19,4,                 -  ,3,3,                 -  ,263,43,1,1,1,3,48,27,                 -  ,2,                 -  ,113,16,5,                 -  ,                 -  ,14,5,3,275,                 -  ,                 -  ,24,8,12,191,163,10,16,                 -  ,133,5,                 -  ,                 -  ,40,1,                 -  ,                 -  ,7,                 -  ,                 -  ,"20,735",                 -  ,                 -  ,                 -  ,                 -  ,2
June,2016,Wexford,                 -  ,                 -  ,416,1,                 -  ,37,8,7,875,7,1,106,12,19,2,2,7,2,12,4,49,                  -  ,                  -  ,2,89,                  -  ,57,3,                  -  ,6,9,                  -  ,1,3,                  -  ,84,115,36,                  -  ,                  -  ,                  -  ,"3,013",20,4,                  -  ,2,3,                  -  ,266,44,1,1,1,3,46,30,                  -  ,2,                  -  ,110,16,4,                  -  ,                  -  ,14,5,3
July,2016,Wexford,299,                  -  ,                  -  ,24,7,11,198,159,10,16,                  -  ,146,5,                  -  ,                  -  ,40,2,                  -  ,                  -  ,7,                  -  ,                  -  ,"20,979",                  -  ,                  -  ,2,                  -  ,4,1,                  -  ,430,1,                  -  ,40,8,7,878,6,1,103,14,19,2,2,8,2,12,4,48,                 -  ,                 -  ,2,88,                 -  ,55,3,                 -  ,6,8,                 -  ,1,3,                 -  ,81,110,37,                 -  
August,2016,Wexford,                 -  ,                 -  ,"3,066",20,4,                 -  ,2,3,                 -  ,264,45,1,1,1,3,42,35,                 -  ,3,                 -  ,115,16,5,                 -  ,                 -  ,14,5,3,312,                 -  ,                 -  ,22,7,11,195,156,10,15,                 -  ,155,5,                 -  ,                 -  ,40,2,                 -  ,                 -  ,7,                 -  ,                 -  ,"20,908",                 -  ,                 -  ,2,            ,,,,,,,,,,,,
September,2016,Wexford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Wexford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Wexford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Wexford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Wicklow,21,2,1,235,2,2,38,13,7,7,8,12,,,77,6,1,17,3,,3,3,,12,13,6,,,,"2,479",8,,2,5,,272,69,1,1,5,11,98,15,,9,1,437,15,4,,1,8,12,,8,11,21,64,563,13,23,54,,,"20,168",,33
February,2014,Wicklow,21,2,1,253,2,2,40,13,7,7,8,12,,,80,6,1,17,3,,4,3,,11,16,6,,,,"2,469",7,,2,5,,270,66,1,1,5,11,104,15,,10,1,413,17,4,,1,8,12,,9,11,21,68,531,13,21,46,,,"20,212",,45
March,2014,Wicklow,21,2,2,205,2,1,38,2,6,2,,4,,,154,6,2,2,1,,1,,1,8,9,8,,,,"1,730",13,1,,1,,309,32,,,2,4,22,2,,3,,214,68,1,,,6,8,,1,10,13,35,387,6,28,31,,2,"12,500",,23
April,2014,Wicklow,25,2,2,239,2,1,42,2,6,2,          -  ,4,,,157,7,1,2,1,,1,,1,9,9,9,,,,"1,767",14,1,,,,314,34,,,2,6,23,1,,3,,222,68,1,,,6,8,,1,10,13,39,362,6,26,31,,2,"12,303",,26
May,2014,Wicklow,26,2,2,253,2,1,44,2,6,2,            -  ,4,,,152,6,1,2,1,,1,,1,9,9,11,,,,"1,768",15,1,            -  ,,,317,31,,,1,7,23,1,,3,,216,70,1,,,6,8,,1,10,14,41,341,6,26,31,,2,"11,973",,27
June,2014,Wicklow,29,2,2,288,2,1,47,2,6,2,            -  ,4,,            -  ,149,6,1,2,1,,1,,1,10,9,11,,,,"1,782",15,,            -  ,,,317,30,,,1,7,23,1,,3,,207,74,1,,,6,7,,1,10,13,42,320,2,6,26,30,,2,"11,858",
July,2014,Wicklow,27,30,2,2,294,2,1,48,2,6,,,2,,,144,5,1,2,1,,1,,1,12,10,11,,,,"1,764",16,,,,,310,28,,,1,7,23,1,,2,,201,73,,,1,6,4,,1,9,13,35,290,6,23,29,,1,"11,829",
August,2014,Wicklow,29,30,2,2,301,2,1,50,2,6,          -  ,          -  ,3,          -  ,          -  ,142,6,1,2,1,          -  ,1,          -  ,1,13,10,11,          -  ,,          -  ,"1,760",17,          -  ,          -  ,          -  ,          -  ,309,30,          -  ,          -  ,1,7,21,1,          -  ,2,          -  ,199,72,          -  ,          -  ,1,6,4,          -  ,1,9,13,39,280,6,21,29,,1,"11,818",          -  
September,2014,Wicklow,33,31,2,2,321,2,3,53,2,6,9,            -  ,36,,,141,35,2,2,1,,            -  ,,1,14,10,11,            -  ,,            -  ,"1,818",20,1,,1,            -  ,328,31,,,1,7,21,1,,2,,204,73,4,,1,6,4,,27,8,14,194,288,8,24,27,            -  ,11,"12,002",            -  
October,2014,Wicklow,193,31,2,2,329,2,1,54,2,6,15,,35,,,151,35,2,3,1,,1,,1,14,12,12,,,,"1,824",20,1,,1,,328,31,1,,1,7,21,1,,2,,206,72,3,1,1,6,4,,1,27,8,11,193,266,8,22,,1,27,
November,2014,Wicklow,13,"12,343",,202,,,34,2,2,334,2,1,55,2,6,15,,34,,,,149,36,3,,3,1,,2,,1,14,13,12,,,,"1,842",20,1,,1,,327,32,1,,1,7,21,1,,2,,204,72,2,1,1,5,4,,8,27,7,11,195
December,2014,Wicklow,256,8,21,6,,,29,,14,"12,418",,209,,,35,2,2,360,3,1,56,3,7,16,,34,,,,147,,33,2,,2,1,,2,,1,14,14,11,,,,"1,835",21,1,,1,,,311,30,1,,1,8,19,1,,2,,193,65,3
January,2014,Wicklow,1,1,3,4,,23,26,6,9,212,219,8,16,13,4,,,30,,,15,"12,387",,222,,,,36,2,2,374,3,1,58,3,7,16,1,33,,,,148,,33,2,,2,1,,2,,1,14,13,11,,,,"1,857",21,1,,1,,,310
February,2015,Wicklow,30,21,1,,1,9,19,1,,2,,191,66,3,1,1,3,4,,29,24,6,9,216,207,8,15,14,4,,,30,,,16,"12,531",,227,,,,37,2,2,410,3,1,65,4,7,17,1,33,,,,144,,31,2,,2,1,,2,,1
March,2015,Wicklow,15,16,12,,,,1880,21,1,,1,,,308,29,22,1,,1,9,18,3,,3,,182,65,3,1,1,3,4,,47,,25,2,8,223,162,8,12,24,6,,,30,,,17,12973,,242,,,,38,2,3,417,3,1,63,4,7,17,1
April,2015,Wicklow,33,,,,142,,27,2,,2,1,,2,,1,16,20,12,,,,"1,895",22,1,,1,,,309,30,42,1,,1,9,19,3,,4,,181,63,3,1,1,3,4,,58,,23,2,6,220,141,7,8,32,6,4,,29,,,,19,"13,251"
May,2015,Wicklow,,250,,,,40,2,3,425,3,1,61,4,7,18,1,32,,,,137,,26,2,,1,1,,2,,1,18,19,12,,,,"1,867",22,1,,1,1,,301,31,181,17,1,,1,10,19,3,,4,,174,62,3,1,1,3,4,,63,
June,2015,Wicklow,23,1,6,228,126,7,8,41,9,4,,31,1,,,16,,"13,202",,257,,,,40,1,3,415,3,1,60,4,6,17,1,35,,,,132,,25,2,,1,1,,2,,1,19,20,13,,,,"1,863",23,1,,2,1,,306,31,1,,1
July,2015,Wicklow,10,17,3,,3,,179,60,3,1,1,3,5,,71,,24,1,6,233,119,7,8,44,9,5,,29,1,,,17,,,"13,744",,256,,,,40,1,3,403,3,1,57,4,6,17,1,31,,,,131,,24,2,,1,1,,2,,1,20
August,2015,Wicklow,19,11,,,,"1,846",22,,,2,1,,306,30,1,,1,10,18,2,,3,,177,59,2,1,1,3,5,,76,,24,1,3,232,108,6,8,46,9,6,,28,1,,,16,,,"13,734",,,255,,,,28,1,2,527,8,1,125,25,21
September,2015,Wicklow,21,3,27,                  -  ,                  -  ,                  -  ,66,2,23,3,                  -  ,12,2,                  -  ,4,                  -  ,                  -  ,46,13,39,                  -  ,1,                  -  ,"2,351",7,3,2,4,2,                  -  ,286,40,                  -  ,                  -  ,                  -  ,11,3,125,9,13,                  -  ,326,17,8,                  -  ,2,6,12,                  -  ,145,                  -  ,35,4,8,188,129,5,7,91,6,3,                  -  ,38,                  -  ,                  -  ,                  -  ,2
October,2015,Wicklow,                  -  ,                  -  ,"18,215",                  -  ,                  -  ,466,                  -  ,1,29,1,2,525,8,1,124,25,21,22,3,26,                  -  ,                  -  ,                  -  ,68,2,21,3,                  -  ,13,2,                  -  ,4,                  -  ,                  -  ,47,14,40,                  -  ,1,                  -  ,"2,360",7,3,2,4,2,                  -  ,290,40,                  -  ,                  -  ,                  -  ,11,3,130,9,15,                  -  ,314,17,8,                  -  ,2,6,11,2,160
November,2015,Wicklow,                  -  ,34,4,7,190,127,5,7,98,6,3,                  -  ,41,                  -  ,                  -  ,                  -  ,1,                  -  ,                  -  ,"18,306",                  -  ,                  -  ,476,                  -  ,1,28,1,1,518,7,1,128,25,21,21,4,28,           -  ,           -  ,           -  ,66,2,21,3,           -  ,13,2,           -  ,4,           -  ,           -  ,47,13,39,           -  ,1,           -  ,"2,345",7,4,2,4,3,           -  ,294,40,           -  
December,2015,Wicklow,           -  ,           -  ,11,3,129,8,15,           -  ,311,17,8,           -  ,2,6,11,4,173,           -  ,35,3,5,195,122,5,6,105,6,3,           -  ,41,           -  ,           -  ,           -  ,2,           -  ,           -  ,"18,182",           -  ,           -  ,488,           -  ,1,28,1,1,520,8,1,133,26,21,21,4,29,                 -  ,                 -  ,                 -  ,66,2,23,3,                 -  ,13,2,                 -  ,4,                 -  
January,2016,Wicklow,                 -  ,48,14,39,                 -  ,1,                 -  ,"2,351",8,4,2,4,3,                 -  ,291,40,                 -  ,                 -  ,                 -  ,10,3,130,8,15,                 -  ,311,19,8,                 -  ,2,7,12,4,181,                 -  ,33,3,4,191,113,5,6,109,7,3,                 -  ,42,                 -  ,                 -  ,                 -  ,2,                 -  ,                 -  ,"18,230",                 -  ,                 -  ,493,                 -  ,1,28,1,1,520,8,1,135,26
February,2016,Wicklow,21,                 -  ,                 -  ,                 -  ,                 -  ,21,4,29,                 -  ,                 -  ,                 -  ,66,2,22,3,                 -  ,13,2,                 -  ,4,                 -  ,                 -  ,47,14,40,                 -  ,1,                 -  ,"2,355",8,4,2,4,3,                 -  ,300,38,                 -  ,                 -  ,                 -  ,10,3,129,8,15,                 -  ,309,19,7,                 -  ,2,7,12,4,191,                 -  ,32,3,4,194,108,5,6,115,7,3,                 -  
March,2016,Wicklow,42,                 -  ,                 -  ,                 -  ,2,                 -  ,                 -  ,"18,380",                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,504,                 -  ,1,29,1,1,515,8,1,136,21,22,1,                  -  ,1,                  -  ,24,4,30,                  -  ,                  -  ,                  -  ,65,2,24,3,                  -  ,12,1,                  -  ,4,                  -  ,                  -  ,48,15,39,                  -  ,1,                  -  ,"2,346",8,3,2,3,5,                  -  ,296,38,                  -  ,                  -  ,                  -  ,10,2
April,2016,Wicklow,127,8,15,                  -  ,311,18,7,                  -  ,2,6,12,5,207,                  -  ,                  -  ,29,3,4,194,109,5,6,                  -  ,124,8,3,                  -  ,42,                  -  ,                  -  ,                  -  ,2,                  -  ,                  -  ,"18,295",                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,                  -  ,512,                  -  ,1,30,1,1,510,8,1,136,21,22,1,                 -  ,1,                 -  ,24,4,29,                 -  ,                 -  ,                 -  ,63,2,25,3
May,2016,Wicklow,                 -  ,10,1,                 -  ,4,1,                 -  ,41,49,15,                 -  ,1,                 -  ,"2,300",8,3,2,3,5,                 -  ,300,37,                 -  ,                 -  ,2,10,126,8,                 -  ,15,                 -  ,304,17,7,                 -  ,2,6,12,5,219,                 -  ,                 -  ,27,3,4,198,109,5,6,                 -  ,132,8,3,                 -  ,43,                 -  ,                 -  ,                 -  ,2,                 -  ,                 -  ,"18,137",                 -  ,                 -  ,                 -  ,                 -  ,3
June,2016,Wicklow,                 -  ,                 -  ,520,                 -  ,1,32,                  -  ,1,485,8,1,136,23,22,1,                  -  ,1,                  -  ,25,4,30,                  -  ,                  -  ,                  -  ,66,2,25,2,                  -  ,10,1,                  -  ,4,1,                  -  ,40,45,17,                  -  ,1,                  -  ,"2,271",9,3,2,4,5,                  -  ,302,36,                  -  ,                  -  ,2,10,122,8,                  -  ,16,                  -  ,306,17,7,                  -  ,2,6,10,5
July,2016,Wicklow,220,                  -  ,                  -  ,26,3,4,200,108,4,6,                  -  ,137,6,3,                  -  ,44,                  -  ,                  -  ,                  -  ,2,                  -  ,                  -  ,"18,017",                  -  ,                  -  ,                  -  ,                  -  ,3,                  -  ,                  -  ,522,                  -  ,1,31,                 -  ,1,473,8,1,141,21,23,1,                 -  ,1,                 -  ,19,4,30,                 -  ,                 -  ,                 -  ,67,2,23,2,                 -  ,11,1,                 -  ,4,1,                 -  ,41,42,16,                 -  
August,2016,Wicklow,1,                 -  ,"2,257",10,2,2,4,5,                 -  ,302,36,                 -  ,                 -  ,2,10,121,8,                 -  ,16,                 -  ,305,18,7,                 -  ,1,6,10,6,233,                 -  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
